"BU_DESC__c","BU_ID__c","Code_Indexing__c","COUNTRY_ID__c","COUNTRY__c","GM_DESC__c","GM_ID__c","Id","MARKET_DESC__c","MARKET_ID__c","Name","OwnerId","Product_Id__c","Product_Name__c","RHMS_Vertical_Id__c","SBU1_DESC__c","SBU1_ID__c","SBU2_DESC__c","SBU2_ID__c","STATE_ID__c","SUBVERTICAL_DESC__c","SUBVERTICAL_ID__c","VERTICAL_DESC__c","VERTICAL_ID__c"
"ANZ","65","GGM||5||65||543","","","APAC","5","a0h0q000004KkldAAC","GGM","GGM","GGM|APAC|ANZ|Adaptra","0050q0000036HRvAAM","","","","Adaptra","543","","","","","","",""
"ANZ","65","GGM||5||65||544","","","APAC","5","a0h0q000004KkleAAC","GGM","GGM","GGM|APAC|ANZ|Adaptra Synergy","0050q0000036HRvAAM","","","","Adaptra Synergy","544","","","","","","",""
"ANZ","65","GGM||5||65||60","","","APAC","5","a0h0q000004KklfAAC","GGM","GGM","GGM|APAC|ANZ|AUSTRALIA.","0050q0000036HRvAAM","","","","AUSTRALIA.","60","","","","","","",""
"Japan","67","GGM||5||67||556","","","APAC","5","a0h0q000004KklgAAC","GGM","GGM","GGM|APAC|Japan|BRILLIANT","0050q0000036HRvAAM","","","","BRILLIANT","556","","","","","","",""
"Japan","67","GGM||5||67||565","","","APAC","5","a0h0q000004KklhAAC","GGM","GGM","GGM|APAC|Japan|Non-BFSI","0050q0000036HRvAAM","","","","Non-BFSI","565","","","","","","",""
"Japan","67","GGM||5||67||63","","","APAC","5","a0h0q000004KkliAAC","GGM","GGM","GGM|APAC|Japan|BFSI","0050q0000036HRvAAM","","","","BFSI","63","","","","","","",""
"ASEAN","69","GGM||5||69||127","","","APAC","5","a0h0q000004KkljAAC","GGM","GGM","GGM|APAC|ASEAN|MALAYSIA","0050q0000036HRvAAM","","","","MALAYSIA","127","","","","","","",""
"ASEAN","69","GGM||5||69||141","","","APAC","5","a0h0q000004KklkAAC","GGM","GGM","GGM|APAC|ASEAN|THAILAND","0050q0000036HRvAAM","","","","THAILAND","141","","","","","","",""
"ASEAN","69","GGM||5||69||177","","","APAC","5","a0h0q000004KkllAAC","GGM","GGM","GGM|APAC|ASEAN|KOREA","0050q0000036HRvAAM","","","","KOREA","177","","","","","","",""
"ASEAN","69","GGM||5||69||256","","","APAC","5","a0h0q000004KklmAAC","GGM","GGM","GGM|APAC|ASEAN|PHILIPPINES","0050q0000036HRvAAM","","","","PHILIPPINES","256","","","","","","",""
"ASEAN","69","GGM||5||69||340","","","APAC","5","a0h0q000004KklnAAC","GGM","GGM","GGM|APAC|ASEAN|INDONESIA","0050q0000036HRvAAM","","","","INDONESIA","340","","","","","","",""
"ASEAN","69","GGM||5||69||64","","","APAC","5","a0h0q000004KkloAAC","GGM","GGM","GGM|APAC|ASEAN|SINGAPORE","0050q0000036HRvAAM","","","","SINGAPORE","64","","","","","","",""
"Greater China","71","GGM||5||71||131","","","APAC","5","a0h0q000004KklpAAC","GGM","GGM","GGM|APAC|Greater China|MAINLAND CHINA","0050q0000036HRvAAM","","","","MAINLAND CHINA","131","","","","","","",""
"Greater China","71","GGM||5||71||132","","","APAC","5","a0h0q000004KklqAAC","GGM","GGM","GGM|APAC|Greater China|HONGKONG","0050q0000036HRvAAM","","","","HONGKONG","132","","","","","","",""
"Greater China","71","GGM||5||71||567","","","APAC","5","a0h0q000004KklrAAC","GGM","GGM","GGM|APAC|Greater China|South Korea","0050q0000036HRvAAM","","","","South Korea","567","","","","","","",""
"India","73","GGM||5||73||62","","","APAC","5","a0h0q000004KklsAAC","GGM","GGM","GGM|APAC|India|INDIA","0050q0000036HRvAAM","","","","INDIA","62","","","","","","",""
"Middle East","75","GGM||5||75||114","","","APAC","5","a0h0q000004KkltAAC","GGM","GGM","GGM|APAC|Middle East|UAE","0050q0000036HRvAAM","","","","UAE","114","","","","","","",""
"Middle East","75","GGM||5||75||187","","","APAC","5","a0h0q000004KkluAAC","GGM","GGM","GGM|APAC|Middle East|KSA","0050q0000036HRvAAM","","","","KSA","187","","","","","","",""
"Middle East","75","GGM||5||75||188","","","APAC","5","a0h0q000004KklvAAC","GGM","GGM","GGM|APAC|Middle East|QATAR","0050q0000036HRvAAM","","","","QATAR","188","","","","","","",""
"Middle East","75","GGM||5||75||292","","","APAC","5","a0h0q000004KklwAAC","GGM","GGM","GGM|APAC|Middle East|BAHRAIN","0050q0000036HRvAAM","","","","BAHRAIN","292","","","","","","",""
"Middle East","75","GGM||5||75||293","","","APAC","5","a0h0q000004KklxAAC","GGM","GGM","GGM|APAC|Middle East|OMAN","0050q0000036HRvAAM","","","","OMAN","293","","","","","","",""
"Middle East","75","GGM||5||75||384","","","APAC","5","a0h0q000004KklyAAC","GGM","GGM","GGM|APAC|Middle East|Kuwait","0050q0000036HRvAAM","","","","Kuwait","384","","","","","","",""
"CommsMedia-UK","105","GGM||10||105||183||465","","","UK","10","a0h0q000004KklzAAC","GGM","GGM","GGM|UK|CommsMedia-UK|Publishing & Advertising|M & E.","0050q0000036HRvAAM","","","","Publishing & Advertising","183","M & E.","465","","","","",""
"CommsMedia-UK","105","GGM||10||105||183||538","","","UK","10","a0h0q000004Kkm0AAC","GGM","GGM","GGM|UK|CommsMedia-UK|Publishing & Advertising|IS-EDU.","0050q0000036HRvAAM","","","","Publishing & Advertising","183","IS-EDU.","538","","","","",""
"CommsMedia-UK","105","GGM||10||105||183||539","","","UK","10","a0h0q000004Kkm1AAC","GGM","GGM","GGM|UK|CommsMedia-UK|Publishing & Advertising|GLOBAL ACCOUNTS.","0050q0000036HRvAAM","","","","Publishing & Advertising","183","GLOBAL ACCOUNTS.","539","","","","",""
"CommsMedia-UK","105","GGM||10||105||183||540","","","UK","10","a0h0q000004Kkm2AAC","GGM","GGM","GGM|UK|CommsMedia-UK|Publishing & Advertising|UK Local","0050q0000036HRvAAM","","","","Publishing & Advertising","183","UK Local","540","","","","",""
"CommsMedia-UK","105","GGM||10||105||183||596","","","UK","10","a0h0q000004Kkm3AAC","GGM","GGM","GGM|UK|CommsMedia-UK|Publishing & Advertising|Home Accounts","0050q0000036HRvAAM","","","","Publishing & Advertising","183","Home Accounts","596","","","","",""
"CommsMedia-UK","105","GGM||10||105||184||464","","","UK","10","a0h0q000004Kkm4AAC","GGM","GGM","GGM|UK|CommsMedia-UK|UK Global Accounts & Education|IS-EDU.","0050q0000036HRvAAM","","","","UK Global Accounts & Education","184","IS-EDU.","464","","","","",""
"CommsMedia-UK","105","GGM||10||105||184||534","","","UK","10","a0h0q000004Kkm5AAC","GGM","GGM","GGM|UK|CommsMedia-UK|UK Global Accounts & Education|M & E.","0050q0000036HRvAAM","","","","UK Global Accounts & Education","184","M & E.","534","","","","",""
"CommsMedia-UK","105","GGM||10||105||184||535","","","UK","10","a0h0q000004Kkm6AAC","GGM","GGM","GGM|UK|CommsMedia-UK|UK Global Accounts & Education|GLOBAL ACCOUNTS.","0050q0000036HRvAAM","","","","UK Global Accounts & Education","184","GLOBAL ACCOUNTS.","535","","","","",""
"CommsMedia-UK","105","GGM||10||105||184||536","","","UK","10","a0h0q000004Kkm7AAC","GGM","GGM","GGM|UK|CommsMedia-UK|UK Global Accounts & Education|UK Global","0050q0000036HRvAAM","","","","UK Global Accounts & Education","184","UK Global","536","","","","",""
"CommsMedia-UK","105","GGM||10||105||184||537","","","UK","10","a0h0q000004Kkm8AAC","GGM","GGM","GGM|UK|CommsMedia-UK|UK Global Accounts & Education|UK Local","0050q0000036HRvAAM","","","","UK Global Accounts & Education","184","UK Local","537","","","","",""
"CommsMedia-UK","105","GGM||10||105||184||598","","","UK","10","a0h0q000004Kkm9AAC","GGM","GGM","GGM|UK|CommsMedia-UK|UK Global Accounts & Education|Home Accounts","0050q0000036HRvAAM","","","","UK Global Accounts & Education","184","Home Accounts","598","","","","",""
"CommsMedia-UK","105","GGM||10||105||229||466","","","UK","10","a0h0q000004KkmAAAS","GGM","GGM","GGM|UK|CommsMedia-UK|PIPC..-|PIPC.","0050q0000036HRvAAM","","","","PIPC..-","229","PIPC.","466","","","","",""
"CommsMedia-UK","105","GGM||10||105||315||1144","","","UK","10","a0h0q000004KkmBAAS","GGM","GGM","GGM|UK|CommsMedia-UK|IME|WPP","0050q0000036HRvAAM","","","","IME","315","WPP","1144","","","","",""
"CommsMedia-UK","105","GGM||10||105||315||476","","","UK","10","a0h0q000004KkmCAAS","GGM","GGM","GGM|UK|CommsMedia-UK|IME|Home Accounts","0050q0000036HRvAAM","","","","IME","315","Home Accounts","476","","","","",""
"CommsMedia-UK","105","GGM||10||105||350||544","","","UK","10","a0h0q000004KkmDAAS","GGM","GGM","GGM|UK|CommsMedia-UK|PEARSON-UK|M & E.","0050q0000036HRvAAM","","","","PEARSON-UK","350","M & E.","544","","","","",""
"CommsMedia-UK","105","GGM||10||105||350||545","","","UK","10","a0h0q000004KkmEAAS","GGM","GGM","GGM|UK|CommsMedia-UK|PEARSON-UK|UK Global","0050q0000036HRvAAM","","","","PEARSON-UK","350","UK Global","545","","","","",""
"CommsMedia-UK","105","GGM||10||105||350||546","","","UK","10","a0h0q000004KkmFAAS","GGM","GGM","GGM|UK|CommsMedia-UK|PEARSON-UK|PEARSON.","0050q0000036HRvAAM","","","","PEARSON-UK","350","PEARSON.","546","","","","",""
"CommsMedia-UK","105","GGM||10||105||350||920","","","UK","10","a0h0q000004KkmGAAS","GGM","GGM","GGM|UK|CommsMedia-UK|PEARSON-UK|HIGHER EDUCATION","0050q0000036HRvAAM","","","","PEARSON-UK","350","HIGHER EDUCATION","920","","","","",""
"CommsMedia-UK","105","GGM||10||105||373||565","","","UK","10","a0h0q000004KkmHAAS","GGM","GGM","GGM|UK|CommsMedia-UK|D&B-UK|IS-EDU","0050q0000036HRvAAM","","","","D&B-UK","373","IS-EDU","565","","","","",""
"CommsMedia-UK","105","GGM||10||105||373||595","","","UK","10","a0h0q000004KkmIAAS","GGM","GGM","GGM|UK|CommsMedia-UK|D&B-UK|D&B.","0050q0000036HRvAAM","","","","D&B-UK","373","D&B.","595","","","","",""
"CommsMedia-UK","105","GGM||10||105||374||566","","","UK","10","a0h0q000004KkmJAAS","GGM","GGM","GGM|UK|CommsMedia-UK|RE GROUP-UK|IS-EDU","0050q0000036HRvAAM","","","","RE GROUP-UK","374","IS-EDU","566","","","","",""
"CommsMedia-UK","105","GGM||10||105||374||597","","","UK","10","a0h0q000004KkmKAAS","GGM","GGM","GGM|UK|CommsMedia-UK|RE GROUP-UK|RE GROUP.","0050q0000036HRvAAM","","","","RE GROUP-UK","374","RE GROUP.","597","","","","",""
"CommsMedia-UK","105","GGM||10||105||413||758","","","UK","10","a0h0q000004KkmLAAS","GGM","GGM","GGM|UK|CommsMedia-UK|UK|Publishing & Advertising","0050q0000036HRvAAM","","","","UK","413","Publishing & Advertising","758","","","","",""
"CommsMedia-UK","105","GGM||10||105||413||759","","","UK","10","a0h0q000004KkmMAAS","GGM","GGM","GGM|UK|CommsMedia-UK|UK|UK Global Accounts & Education","0050q0000036HRvAAM","","","","UK","413","UK Global Accounts & Education","759","","","","",""
"CommsMedia-UK","105","GGM||10||105||413||760","","","UK","10","a0h0q000004KkmNAAS","GGM","GGM","GGM|UK|CommsMedia-UK|UK|UK IME","0050q0000036HRvAAM","","","","UK","413","UK IME","760","","","","",""
"CommsMedia-UK","105","GGM||10||105||413||761","","","UK","10","a0h0q000004KkmOAAS","GGM","GGM","GGM|UK|CommsMedia-UK|UK|Broadcasting & Information Services","0050q0000036HRvAAM","","","","UK","413","Broadcasting & Information Services","761","","","","",""
"CommsMedia-UK","105","GGM||10||105||413||919","","","UK","10","a0h0q000004KkmPAAS","GGM","GGM","GGM|UK|CommsMedia-UK|UK|HIGHER EDUCATION","0050q0000036HRvAAM","","","","UK","413","HIGHER EDUCATION","919","","","","",""
"CommsMedia-UK","105","GGM||10||105||93||463","","","UK","10","a0h0q000004KkmQAAS","GGM","GGM","GGM|UK|CommsMedia-UK|Broadcasting & Information Services|GLOBAL ACCOUNTS.","0050q0000036HRvAAM","","","","Broadcasting & Information Services","93","GLOBAL ACCOUNTS.","463","","","","",""
"CommsMedia-UK","105","GGM||10||105||93||541","","","UK","10","a0h0q000004KkmRAAS","GGM","GGM","GGM|UK|CommsMedia-UK|Broadcasting & Information Services|M & E.","0050q0000036HRvAAM","","","","Broadcasting & Information Services","93","M & E.","541","","","","",""
"CommsMedia-UK","105","GGM||10||105||93||542","","","UK","10","a0h0q000004KkmSAAS","GGM","GGM","GGM|UK|CommsMedia-UK|Broadcasting & Information Services|IS-EDU.","0050q0000036HRvAAM","","","","Broadcasting & Information Services","93","IS-EDU.","542","","","","",""
"CommsMedia-UK","105","GGM||10||105||93||543","","","UK","10","a0h0q000004KkmTAAS","GGM","GGM","GGM|UK|CommsMedia-UK|Broadcasting & Information Services|UK Local","0050q0000036HRvAAM","","","","Broadcasting & Information Services","93","UK Local","543","","","","",""
"CommsMedia-UK","105","GGM||10||105||93||594","","","UK","10","a0h0q000004KkmUAAS","GGM","GGM","GGM|UK|CommsMedia-UK|Broadcasting & Information Services|Home Accounts","0050q0000036HRvAAM","","","","Broadcasting & Information Services","93","Home Accounts","594","","","","",""
"RCG-UK","107","GGM||10||107||170||203","","","UK","10","a0h0q000004KkmVAAS","GGM","GGM","GGM|UK|RCG-UK|RCG UK|RCG - UK..","0050q0000036HRvAAM","","","","RCG UK","170","RCG - UK..","203","","","","",""
"RCG-UK","107","GGM||10||107||171||177","","","UK","10","a0h0q000004KkmWAAS","GGM","GGM","GGM|UK|RCG-UK|T&H UK|T&H - UK.","0050q0000036HRvAAM","","","","T&H UK","171","T&H - UK.","177","","","","",""
"RCG-UK","107","GGM||10||107||171||366","","","UK","10","a0h0q000004KkmXAAS","GGM","GGM","GGM|UK|RCG-UK|T&H UK|RENTOKIL - UK","0050q0000036HRvAAM","","","","T&H UK","171","RENTOKIL - UK","366","","","","",""
"Healthcare-UK","131","GGM||10||131||323||623","","","UK","10","a0h0q000004KkmYAAS","GGM","GGM","GGM|UK|Healthcare-UK|East CBU - UK|MidWest & International UK","0050q0000036HRvAAM","","","","East CBU - UK","323","MidWest & International UK","623","","","","",""
"Healthcare-UK","131","GGM||10||131||415||764","","","UK","10","a0h0q000004KkmZAAS","GGM","GGM","GGM|UK|Healthcare-UK|Midwest – UK|Central Midwest – UK","0050q0000036HRvAAM","","","","Midwest – UK","415","Central Midwest – UK","764","","","","",""
"T&H-UK","153","GGM||10||153||443||895","","","UK","10","a0h0q000004KkmaAAC","GGM","GGM","GGM|UK|T&H-UK|T&H UK|Travel Provider","0050q0000036HRvAAM","","","","T&H UK","443","Travel Provider","895","","","","",""
"T&H-UK","153","GGM||10||153||443||896","","","UK","10","a0h0q000004KkmbAAC","GGM","GGM","GGM|UK|T&H-UK|T&H UK|Travel Intermediary","0050q0000036HRvAAM","","","","T&H UK","443","Travel Intermediary","896","","","","",""
"T&H-UK","153","GGM||10||153||443||897","","","UK","10","a0h0q000004KkmcAAC","GGM","GGM","GGM|UK|T&H-UK|T&H UK|Hospitality","0050q0000036HRvAAM","","","","T&H UK","443","Hospitality","897","","","","",""
"T&H-UK","153","GGM||10||153||443||898","","","UK","10","a0h0q000004KkmdAAC","GGM","GGM","GGM|UK|T&H-UK|T&H UK|Real Estate","0050q0000036HRvAAM","","","","T&H UK","443","Real Estate","898","","","","",""
"T&H-UK","153","GGM||10||153||443||899","","","UK","10","a0h0q000004KkmeAAC","GGM","GGM","GGM|UK|T&H-UK|T&H UK|Restaurant & Food Services","0050q0000036HRvAAM","","","","T&H UK","443","Restaurant & Food Services","899","","","","",""
"BFS-UK","89","GGM||10||89||148||228","","","UK","10","a0h0q000004KkmfAAC","GGM","GGM","GGM|UK|BFS-UK|UBS - UK|UBS - UK - UK","0050q0000036HRvAAM","","","","UBS - UK","148","UBS - UK - UK","228","","","","",""
"BFS-UK","89","GGM||10||89||148||462","","","UK","10","a0h0q000004KkmgAAC","GGM","GGM","GGM|UK|BFS-UK|UBS - UK|PMC - UK","0050q0000036HRvAAM","","","","UBS - UK","148","PMC - UK","462","","","","",""
"BFS-UK","89","GGM||10||89||162||460","","","UK","10","a0h0q000004KkmhAAC","GGM","GGM","GGM|UK|BFS-UK|BFS-LBG|PMC - UK","0050q0000036HRvAAM","","","","BFS-LBG","162","PMC - UK","460","","","","",""
"BFS-UK","89","GGM||10||89||162||472","","","UK","10","a0h0q000004KkmiAAC","GGM","GGM","GGM|UK|BFS-UK|BFS-LBG|BFS - LBG","0050q0000036HRvAAM","","","","BFS-LBG","162","BFS - LBG","472","","","","",""
"BFS-UK","89","GGM||10||89||163||224","","","UK","10","a0h0q000004KkmjAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|BFS UK1","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","BFS UK1","224","","","","",""
"BFS-UK","89","GGM||10||89||163||225","","","UK","10","a0h0q000004KkmkAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|CS-UK","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","CS-UK","225","","","","",""
"BFS-UK","89","GGM||10||89||163||402","","","UK","10","a0h0q000004KkmlAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|AMERICAN EXPRESS UK.","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","AMERICAN EXPRESS UK.","402","","","","",""
"BFS-UK","89","GGM||10||89||163||423","","","UK","10","a0h0q000004KkmmAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|Government-UK","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","Government-UK","423","","","","",""
"BFS-UK","89","GGM||10||89||163||459","","","UK","10","a0h0q000004KkmnAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|PMC - UK","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","PMC - UK","459","","","","",""
"BFS-UK","89","GGM||10||89||163||580","","","UK","10","a0h0q000004KkmoAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|FICO (UK)","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","FICO (UK)","580","","","","",""
"BFS-UK","89","GGM||10||89||163||665","","","UK","10","a0h0q000004KkmpAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|BNYM - UK","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","BNYM - UK","665","","","","",""
"BFS-UK","89","GGM||10||89||163||666","","","UK","10","a0h0q000004KkmqAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|ComputerShare - UK","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","ComputerShare - UK","666","","","","",""
"BFS-UK","89","GGM||10||89||163||707","","","UK","10","a0h0q000004KkmrAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|Canada.","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","Canada.","707","","","","",""
"BFS-UK","89","GGM||10||89||163||929","","","UK","10","a0h0q000004KkmsAAC","GGM","GGM","GGM|UK|BFS-UK|BFS OTHERS UK|ROW","0050q0000036HRvAAM","","","","BFS OTHERS UK","163","ROW","929","","","","",""
"BFS-UK","89","GGM||10||89||94||371","","","UK","10","a0h0q000004KkmtAAC","GGM","GGM","GGM|UK|BFS-UK|JPMC - UK|JPMC - UK.","0050q0000036HRvAAM","","","","JPMC - UK","94","JPMC - UK.","371","","","","",""
"BFS-UK","89","GGM||10||89||94||461","","","UK","10","a0h0q000004KkmuAAC","GGM","GGM","GGM|UK|BFS-UK|JPMC - UK|PMC - UK","0050q0000036HRvAAM","","","","JPMC - UK","94","PMC - UK","461","","","","",""
"Life Sciences-UK","95","GGM||10||95||166||1107","","","UK","10","a0h0q000004KkmvAAC","GGM","GGM","GGM|UK|Life Sciences-UK|UK-SBU5-PHARMA-GAGAN|OTHER TAIL ACCOUNTS","0050q0000036HRvAAM","","","","UK-SBU5-PHARMA-GAGAN","166","OTHER TAIL ACCOUNTS","1107","","","","",""
"Life Sciences-UK","95","GGM||10||95||166||1108","","","UK","10","a0h0q000004KkmwAAC","GGM","GGM","GGM|UK|Life Sciences-UK|UK-SBU5-PHARMA-GAGAN|SBU-Sachin","0050q0000036HRvAAM","","","","UK-SBU5-PHARMA-GAGAN","166","SBU-Sachin","1108","","","","",""
"Life Sciences-UK","95","GGM||10||95||166||1109","","","UK","10","a0h0q000004KkmxAAC","GGM","GGM","GGM|UK|Life Sciences-UK|UK-SBU5-PHARMA-GAGAN|SBU - Others","0050q0000036HRvAAM","","","","UK-SBU5-PHARMA-GAGAN","166","SBU - Others","1109","","","","",""
"Life Sciences-UK","95","GGM||10||95||166||1110","","","UK","10","a0h0q000004KkmyAAC","GGM","GGM","GGM|UK|Life Sciences-UK|UK-SBU5-PHARMA-GAGAN|SBU-Seshan","0050q0000036HRvAAM","","","","UK-SBU5-PHARMA-GAGAN","166","SBU-Seshan","1110","","","","",""
"Life Sciences-UK","95","GGM||10||95||166||1111","","","UK","10","a0h0q000004KkmzAAC","GGM","GGM","GGM|UK|Life Sciences-UK|UK-SBU5-PHARMA-GAGAN|SBU-Murugan","0050q0000036HRvAAM","","","","UK-SBU5-PHARMA-GAGAN","166","SBU-Murugan","1111","","","","",""
"Life Sciences-UK","95","GGM||10||95||283||1112","","","UK","10","a0h0q000004Kkn0AAC","GGM","GGM","GGM|UK|Life Sciences-UK|UK-SBU4-PHARMA-SRINI|OTHER TAIL ACCOUNTS","0050q0000036HRvAAM","","","","UK-SBU4-PHARMA-SRINI","283","OTHER TAIL ACCOUNTS","1112","","","","",""
"MLEU-UK","99","GGM||10||99||317||470","","","UK","10","a0h0q000004Kkn1AAC","GGM","GGM","GGM|UK|MLEU-UK|EU Utilities|ENERGY","0050q0000036HRvAAM","","","","EU Utilities","317","ENERGY","470","","","","",""
"MLEU-UK","99","GGM||10||99||317||471","","","UK","10","a0h0q000004Kkn2AAC","GGM","GGM","GGM|UK|MLEU-UK|EU Utilities|UTILITIES","0050q0000036HRvAAM","","","","EU Utilities","317","UTILITIES","471","","","","",""
"Benelux","117","GGM||3||117||296||1133","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn3AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|BFS","0050q0000036HRvAAM","","","","BELGIUM","296","BFS","1133","","","","",""
"Benelux","117","GGM||3||117||296||1136","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn4AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|INS","0050q0000036HRvAAM","","","","BELGIUM","296","INS","1136","","","","",""
"Benelux","117","GGM||3||117||296||424","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn5AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|BELGIUM","0050q0000036HRvAAM","","","","BELGIUM","296","BELGIUM","424","","","","",""
"Benelux","117","GGM||3||117||296||549","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn6AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|Direct","0050q0000036HRvAAM","","","","BELGIUM","296","Direct","549","","","","",""
"Benelux","117","GGM||3||117||296||552","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn7AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|Rabo & Insurance","0050q0000036HRvAAM","","","","BELGIUM","296","Rabo & Insurance","552","","","","",""
"Benelux","117","GGM||3||117||296||553","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn8AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|RCG","0050q0000036HRvAAM","","","","BELGIUM","296","RCG","553","","","","",""
"Benelux","117","GGM||3||117||296||555","","","CONTINENTAL EUROPE","3","a0h0q000004Kkn9AAC","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|Rest of BFS","0050q0000036HRvAAM","","","","BELGIUM","296","Rest of BFS","555","","","","",""
"Benelux","117","GGM||3||117||296||569","","","CONTINENTAL EUROPE","3","a0h0q000004KknAAAS","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|Geert","0050q0000036HRvAAM","","","","BELGIUM","296","Geert","569","","","","",""
"Benelux","117","GGM||3||117||296||624","","","CONTINENTAL EUROPE","3","a0h0q000004KknBAAS","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|Rob","0050q0000036HRvAAM","","","","BELGIUM","296","Rob","624","","","","",""
"Benelux","117","GGM||3||117||296||625","","","CONTINENTAL EUROPE","3","a0h0q000004KknCAAS","GGM","GGM","GGM|CONTINENTAL EUROPE|Benelux|BELGIUM|Life Sciences","0050q0000036HRvAAM","","","","BELGIUM","296","Life Sciences","625","","","","",""
